nan nan
-124.117069	44.16245
-124.117069	44.179171
-124.116189	44.180051
-124.116189	44.182398
-124.117069	44.183278
-124.117069	44.186505
-124.116189	44.187385
-124.116189	44.190025
-124.115603	44.190905
-124.115309	44.196773
-124.116189	44.197653
-124.116189	44.20088
-124.115603	44.20176
-124.116189	44.20264
-124.116189	44.204106
-124.115309	44.204986
-124.115309	44.207333
-124.114723	44.208213
-124.115309	44.209093
-124.115309	44.217601
-124.114723	44.218187
-124.114723	44.220828
-124.113843	44.221708
-124.113843	44.224055
-124.112962	44.224935
-124.112962	44.226695
-124.112082	44.227575
-124.112082	44.231682
-124.111202	44.232562
-124.111202	44.239896
-124.112082	44.240776
-124.112082	44.242536
-124.113256	44.243709
-124.114136	44.243709
-124.115309	44.244883
-124.115309	44.246643
-124.113843	44.248403
-124.113843	44.25163
-124.112962	44.25251
-124.112962	44.25427
-124.111202	44.255737
-124.111202	44.262484
-124.110322	44.263364
-124.110322	44.264244
-124.110029	44.264537
-124.109149	44.264537
-124.108856	44.265124
-124.108856	44.266004
-124.110616	44.267471
-124.110322	44.268351
-124.111202	44.269231
-124.111202	44.270111
-124.113256	44.272165
-124.114136	44.272165
-124.115603	44.273338
-124.115603	44.277445
-124.115016	44.278032
-124.114136	44.277738
-124.113256	44.278618
-124.112669	44.278618
-124.112082	44.279205
-124.112082	44.280085
-124.110322	44.281552
-124.110616	44.282432
-124.112082	44.284192
-124.112082	44.286539
-124.112962	44.287419
-124.112962	44.290059
-124.112082	44.290939
-124.113843	44.292406
-124.113843	44.294166
-124.110322	44.297393
-124.110322	44.301793
-124.110029	44.302087
-124.109149	44.302087
-124.108856	44.30238
-124.108856	44.30414
-124.107389	44.305314
-124.105922	44.305314
-124.104162	44.307074
-124.103282	44.307074
-124.102988	44.307367
-124.102988	44.308247
-124.103282	44.308834
-124.107389	44.308834
-124.108856	44.310007
-124.108856	44.311767
-124.109442	44.312354
-124.109442	44.314994
-124.108856	44.315874
-124.108856	44.318221
-124.107975	44.319101
-124.107975	44.320861
-124.107095	44.321742
-124.107095	44.322328
-124.104749	44.324968
-124.104455	44.325848
-124.103869	44.326729
-124.103869	44.328195
-124.102108	44.329955
-124.102108	44.333476
-124.101228	44.334062
-124.101228	44.336703
-124.100348	44.337583
-124.100348	44.338169
-124.099762	44.339049
-124.099468	44.33993
-124.098881	44.34081
-124.098881	44.344036
-124.098001	44.344917
-124.098001	44.348437
-124.097121	44.349023
-124.097121	44.350784
-124.096241	44.351664
-124.096241	44.354011
-124.095361	44.354891
-124.095361	44.356651
-124.094481	44.357531
-124.094481	44.358998
-124.095361	44.359878
-124.095361	44.361638
-124.094481	44.362518
-124.094775	44.364278
-124.093894	44.364865
-124.093894	44.371612
-124.093014	44.372492
-124.093894	44.373372
-124.093894	44.374252
-124.093014	44.374839
-124.093014	44.375719
-124.092134	44.376599
-124.092134	44.377479
-124.093014	44.378359
-124.093014	44.381586
-124.092134	44.382466
-124.092134	44.383346
-124.091254	44.384226
-124.091254	44.386573
-124.090374	44.387453
-124.090374	44.390093
-124.089494	44.390973
-124.089494	44.39332
-124.088907	44.3942
-124.088907	44.395667
-124.088027	44.396547
-124.088027	44.403294
-124.087147	44.404174
-124.087147	44.408281
-124.086267	44.409161
-124.086267	44.416495
-124.084507	44.418255
-124.0848	44.419135
-124.084214	44.419722
-124.083334	44.419722
-124.082454	44.420309
-124.081574	44.420309
-124.080987	44.421189
-124.080107	44.421189
-124.079227	44.422069
-124.077467	44.422069
-124.076587	44.422949
-124.076	44.422949
-124.07512	44.423829
-124.07248	44.423829
-124.069546	44.426762
-124.069546	44.427642
-124.069253	44.427936
-124.068373	44.427936
-124.067493	44.428816
-124.066613	44.428816
-124.060159	44.435563
-124.059279	44.434683
-124.057519	44.434683
